guide	yorf	gene	logFC.slow	adj.P.Val.slow	logFC.fast	adj.P.Val.fast
YNL016W_07	YNL016W	PUB1	-1.00472427696526	0.0220466284555966	-0.834172696903753	0.0235999236530341
YNL088W_07	YNL088W	TOP2	1.85663280048467	0.042219238163222	0.0558270133263722	0.999989686247773
YNL113W_07	YNL113W	RPC19	-1.29088198412542	0.0333610339268999	-0.968134400707162	0.168897353056379
YNL131W_06	YNL131W	TOM22	-2.09861387491292	1.4035547772613e-11	-2.21426967721847	3.51962322533788e-21
YNL131W_08	YNL131W	TOM22	-1.11017308075064	0.337108065086484	-1.41307008099651	0.00880331315861556
YNL140C_06	YNL140C	YNL140C	0.925257595493912	0.040670613962501	0.789416688898095	0.999989686247773
YNL161W_07	YNL161W	CBK1	-1.32558530400821	0.011310600219408	-1.22901124080169	0.00289319999299354
YNL201C_03	YNL201C	PSY2	-1.04788474430499	0.0472447313528086	-0.554064770492826	0.999989686247773
YNL216W_01	YNL216W	RAP1	-1.61157436023416	0.00134979077768556	-0.950590681308377	0.908710358076883
YNL236W_02	YNL236W	SIN4	-1.23465027175015	0.0381731055221236	-1.01794708138683	0.154040772669983
YNL251C_01	YNL251C	NRD1	-1.34461078468688	0.0151498083824311	-1.04502664160136	0.790674333393797
YNL251C_09	YNL251C	NRD1	-0.82737697991913	0.927849819800762	-1.56328701035284	0.00738384050998224
YNL281W_08	YNL281W	HCH1	0.879323524067231	3.06697637052588e-06	0.796629550052044	0.00595340641329235
YNL317W_04	YNL317W	PFS2	-2.17756579611929	1.58789795004166e-16	-1.88000669875596	6.37724367760249e-11
YNL317W_06	YNL317W	PFS2	-0.676691516717221	0.0141695782984949	-0.394028491283369	0.999989686247773
YNL317W_07	YNL317W	PFS2	-2.56917830871454	0.000850982882319683	-1.46104942213724	0.827328584708661
YNR010W_07	YNR010W	CSE2	-0.854592656512436	0.000134222706314626	-0.934607787224558	0.144710571904795
YNR017W_03	YNR017W	TIM23	-1.70527728656886	2.14448750203172e-05	-0.922138808333612	0.999989686247773
YNR017W_04	YNR017W	TIM23	-2.78416400736985	1.52662001811729e-26	-2.13893286904164	1.21448777639932e-08
YNR017W_05	YNR017W	TIM23	-0.315848106773423	0.99938470421465	-1.18009611697445	0.00576956779732043
YNR026C_00	YNR026C	SEC12	-0.459511231593554	0.99938470421465	2.44486414703676	0.00760472122203802
YNR026C_02	YNR026C	SEC12	-0.969449660331161	0.0529529263105131	-1.08061753592847	0.00646728825900334
YNR041C_05	YNR043W	MVD1	-0.864995804008725	0.0133852600362393	-0.966532986785282	0.00356201968762426
YNR052C_01	YNR052C	POP2	0.721336591922593	0.0172619528670749	0.441392131958445	0.999989686247773
YOL051W_04	YOL051W	GAL11	-2.35025840506118	1.78944304655539e-17	-1.69903273765556	1.05995366279232e-06
YOL103W-A_07	YOL104C	NDJ1	1.12674010653429	0.0311785188978356	0.426592649614116	0.999989686247773
YOR046C_04	YOR046C	DBP5	0.821539196815654	0.035491269599351	1.2449023266353	5.79068410506579e-05
YOR046C_05	YOR046C	DBP5	1.40339432442431	0.000543395638300878	1.34995219601846	0.000136720127865353
YOR063W_04	YOR063W	RPL3	-0.824595249001295	0.99938470421465	-2.06810501441238	0.0113629322665755
YOR095C_07	YOR095C	RKI1	1.24001303080714	0.0388431009264755	1.02156644238636	0.140406938775142
YOR103C_08	YOR103C	OST2	-0.993892199135018	0.000316238389795564	-0.41998471279212	0.999989686247773
YOR117W_02	YOR117W	RPT5	-1.78141151702604	3.34165197194654e-05	-1.96636045345005	0.0287941028324212
YOR159C_05	YOR160W	MTR10	-0.662377624588191	0.0296070064054084	-0.25856276957845	0.999989686247773
YOR167C_06	YOR168W	GLN4	-1.89940821259606	0.00135062956028546	-1.21290162813082	0.32331920871439
YOR194C_02	YOR194C	TOA1	-0.920461196243171	0.0343661522355449	-0.88396235641117	0.795323171263241
YOR259C_05	YOR259C	RPT4	-1.30600983835654	0.0348049838247279	-1.09725243318419	0.845561661921535
YOR340C_01	YOR340C	RPA43	-1.71811170193055	0.0122060976593567	-2.19748904672478	0.00125325876363035
YOR340C_06	YOR340C	RPA43	-1.50874272647735	0.000209581118189474	-0.493255297869141	0.999989686247773
YOR353C_04	YOR353C	SOG2	-0.926411676660828	0.0194543879566781	-0.161541337312958	0.999989686247773
YOR369C_08	YOR369C	RPS12	-1.10677128769411	0.00116632929383441	-0.67890270507506	0.556826474155578
YOR376W-A_03	YOR376W-A	YOR376W-A	-0.729208548773037	0.042219238163222	-0.490989170864507	0.841945155252255
YPL028W_06	YPL028W	ERG10	-0.737720819071279	0.042219238163222	-0.765683498400424	0.689713488715104
YPL028W_07	YPL028W	ERG10	-0.35579298970338	0.99938470421465	-1.10004164006974	0.0101561997152074
YPL063W_07	YPL063W	TIM50	-1.82021048428271	3.45229629075083e-09	-1.99356725044059	8.77050498364476e-17
YPL063W_09	YPL063W	TIM50	-1.51449610174244	0.00470777489081749	-0.0791815812322964	0.999989686247773
YPL093W_07	YPL094C	SEC62	-1.84326928321145	0.000284028824557417	-2.81018560736623	6.10177147361206e-06
YPL094C_01	YPL094C	SEC62	-1.02251631003413	0.0134773935010686	-0.546864513021896	0.999989686247773
YPL106C_04	YPL106C	SSE1	1.31050160085898	0.000209626454559178	1.04994077406465	0.595058872327031
YPL106C_08	YPL106C	SSE1	1.37834888320291	4.63521863410036e-05	1.32744813998017	0.0101561997152074
YPL122C_04	YPL122C	TFB2	-1.89146697630907	1.36263995544281e-09	-1.94024942675686	1.80323447801256e-16
YPL190C_01	YPL190C	NAB3	-2.00284004109325	2.35760516135554e-07	-1.86832610065921	0.00305422622027439
YPL190C_04	YPL190C	NAB3	-1.41892467058905	6.38565266748318e-06	-1.18191064031265	0.0700020856453545
YPL234C_01	YPL234C	VMA11	-0.821686971977221	7.77980396701986e-08	-0.713494966495899	0.0334317729823917
YPL234C_06	YPL234C	VMA11	-0.60921051730523	0.781564847651572	-0.917383176104818	0.0156360952438021
YPL261C_08	YPL261C	YPL261C	-2.3916973296303	6.36662194165454e-10	-1.87304023084191	4.60659597150289e-13
YPR015C_04	YPR015C	YPR015C	0.777249860074724	0.00738744967667378	0.724965234819743	0.145690887016952
YPR026W_05	YPR026W	ATH1	0.909196357461675	0.105482397232309	1.13245219298536	0.000491011854312757
YPR036W_02	YPR036W	VMA13	-1.64112887526012	0.0448802032814091	-0.105882423698486	0.999989686247773
YPR056W_00	YPR056W	TFB4	-2.39522519586392	1.37789311161385e-10	-1.22215637716807	0.0050547431126075
YPR056W_03	YPR056W	TFB4	-1.03128608091582	1.68844162455651e-07	-0.931559531584779	0.0449096716806914
YPR107C_03	YPR108W	RPN7	-2.3411683017088	8.4245392882503e-06	-1.38009936702406	0.908684052946249
YPR107C_04	YPR108W	RPN7	-0.590960875242498	0.99938470421465	-1.39204592791005	0.00057415405942823
YPR107C_06	YPR108W	RPN7	-1.61750212474087	0.00045091010386997	-1.53281988439616	0.000136720127865353
YPR107C_09	YPR108W	RPN7	-1.72625047539951	0.00806717518316875	-1.1730419475707	0.272552337870232
YPR159W_03	YPR159W	KRE6	-0.969337132982385	0.00767381406451974	-0.559963668664059	0.999989686247773
YPR169W_01	YPR169W	JIP5	-0.855006335259134	0.0422626365089257	-1.16917603561574	0.00282365978468489
